"Notes"	"Year"	"Year Code"	"State"	"State Code"	"Gender"	"Gender Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate
	"2019"	"2019"	"Idaho"	"16"	"Male"	"M"	"45-49 years"	"45-49"	15	52115	Unreliable
	"2019"	"2019"	"Idaho"	"16"	"Male"	"M"	"50-54 years"	"50-54"	22	49687	44.3
	"2019"	"2019"	"Idaho"	"16"	"Male"	"M"	"55-59 years"	"55-59"	23	53672	42.9
	"2019"	"2019"	"Idaho"	"16"	"Male"	"M"	"60-64 years "	"60-64"	18	52697	Unreliable
	"2019"	"2019"	"Idaho"	"16"	"Male"	"M"	"65-69 years"	"65-69"	21	47661	44.1
	"2019"	"2019"	"Idaho"	"16"	"Male"	"M"	"70-74 years"	"70-74"	11	38329	Unreliable
	"2019"	"2019"	"Idaho"	"16"	"Male"	"M"	"75-79 years"	"75-79"	17	25118	Unreliable
	"2019"	"2019"	"Idaho"	"16"	"Male"	"M"	"80-84 years"	"80-84"	13	14969	Unreliable
	"2019"	"2019"	"Idaho"	"16"	"Male"	"M"	"95-99 years"	"95-99"	0	Not Applicable	Not Applicable
	"2019"	"2019"	"Idaho"	"16"	"Male"	"M"	"100+ years"	"100+"	0	Not Applicable	Not Applicable
	"2019"	"2019"	"Idaho"	"16"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2019"	"2019"	"Illinois"	"17"	"Female"	"F"	"< 1 year"	"1"	0	70270	Unreliable
	"2019"	"2019"	"Illinois"	"17"	"Female"	"F"	"1-4 years"	"1-4"	0	294949	Unreliable
	"2019"	"2019"	"Illinois"	"17"	"Female"	"F"	"5-9 years"	"5-9"	0	375851	Unreliable
	"2019"	"2019"	"Illinois"	"17"	"Female"	"F"	"15-19 years"	"15-19"	21	402205	5.2
	"2019"	"2019"	"Illinois"	"17"	"Female"	"F"	"20-24 years"	"20-24"	17	408950	Unreliable
	"2019"	"2019"	"Illinois"	"17"	"Female"	"F"	"25-29 years"	"25-29"	23	442312	5.2
	"2019"	"2019"	"Illinois"	"17"	"Female"	"F"	"30-34 years"	"30-34"	29	425479	6.8
	"2019"	"2019"	"Illinois"	"17"	"Female"	"F"	"35-39 years"	"35-39"	26	424190	6.1
	"2019"	"2019"	"Illinois"	"17"	"Female"	"F"	"40-44 years"	"40-44"	27	394115	6.9
	"2019"	"2019"	"Illinois"	"17"	"Female"	"F"	"45-49 years"	"45-49"	40	404188	9.9
	"2019"	"2019"	"Illinois"	"17"	"Female"	"F"	"50-54 years"	"50-54"	35	404986	8.6
	"2019"	"2019"	"Illinois"	"17"	"Female"	"F"	"55-59 years"	"55-59"	43	437064	9.8
	"2019"	"2019"	"Illinois"	"17"	"Female"	"F"	"60-64 years "	"60-64"	23	417035	5.5
	"2019"	"2019"	"Illinois"	"17"	"Female"	"F"	"65-69 years"	"65-69"	26	350001	7.4
	"2019"	"2019"	"Illinois"	"17"	"Female"	"F"	"95-99 years"	"95-99"	0	Not Applicable	Not Applicable
	"2019"	"2019"	"Illinois"	"17"	"Female"	"F"	"100+ years"	"100+"	0	Not Applicable	Not Applicable
	"2019"	"2019"	"Illinois"	"17"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2019"	"2019"	"Illinois"	"17"	"Male"	"M"	"< 1 year"	"1"	0	73453	Unreliable
	"2019"	"2019"	"Illinois"	"17"	"Male"	"M"	"1-4 years"	"1-4"	0	308262	Unreliable
	"2019"	"2019"	"Illinois"	"17"	"Male"	"M"	"15-19 years"	"15-19"	48	420425	11.4
	"2019"	"2019"	"Illinois"	"17"	"Male"	"M"	"20-24 years"	"20-24"	90	421027	21.4
	"2019"	"2019"	"Illinois"	"17"	"Male"	"M"	"25-29 years"	"25-29"	91	454918	20.0
	"2019"	"2019"	"Illinois"	"17"	"Male"	"M"	"30-34 years"	"30-34"	99	435387	22.7
	"2019"	"2019"	"Illinois"	"17"	"Male"	"M"	"35-39 years"	"35-39"	82	425765	19.3
	"2019"	"2019"	"Illinois"	"17"	"Male"	"M"	"40-44 years"	"40-44"	98	393065	24.9
	"2019"	"2019"	"Illinois"	"17"	"Male"	"M"	"45-49 years"	"45-49"	87	395740	22.0
	"2019"	"2019"	"Illinois"	"17"	"Male"	"M"	"50-54 years"	"50-54"	95	394875	24.1
	"2019"	"2019"	"Illinois"	"17"	"Male"	"M"	"55-59 years"	"55-59"	102	417537	24.4
	"2019"	"2019"	"Illinois"	"17"	"Male"	"M"	"60-64 years "	"60-64"	95	386647	24.6
	"2019"	"2019"	"Illinois"	"17"	"Male"	"M"	"65-69 years"	"65-69"	72	312178	23.1
	"2019"	"2019"	"Illinois"	"17"	"Male"	"M"	"70-74 years"	"70-74"	48	235634	20.4
	"2019"	"2019"	"Illinois"	"17"	"Male"	"M"	"75-79 years"	"75-79"	42	157008	26.8
	"2019"	"2019"	"Illinois"	"17"	"Male"	"M"	"80-84 years"	"80-84"	29	99256	29.2
	"2019"	"2019"	"Illinois"	"17"	"Male"	"M"	"85-89 years"	"85-89"	25	Not Applicable	Not Applicable
	"2019"	"2019"	"Illinois"	"17"	"Male"	"M"	"100+ years"	"100+"	0	Not Applicable	Not Applicable
	"2019"	"2019"	"Illinois"	"17"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2019"	"2019"	"Indiana"	"18"	"Female"	"F"	"< 1 year"	"1"	0	39179	Unreliable
	"2019"	"2019"	"Indiana"	"18"	"Female"	"F"	"1-4 years"	"1-4"	0	164504	Unreliable
	"2019"	"2019"	"Indiana"	"18"	"Female"	"F"	"5-9 years"	"5-9"	0	210714	Unreliable
	"2019"	"2019"	"Indiana"	"18"	"Female"	"F"	"20-24 years"	"20-24"	15	230809	Unreliable
	"2019"	"2019"	"Indiana"	"18"	"Female"	"F"	"30-34 years"	"30-34"	22	212436	10.4
	"2019"	"2019"	"Indiana"	"18"	"Female"	"F"	"35-39 years"	"35-39"	17	214045	Unreliable
	"2019"	"2019"	"Indiana"	"18"	"Female"	"F"	"40-44 years"	"40-44"	16	201383	Unreliable
	"2019"	"2019"	"Indiana"	"18"	"Female"	"F"	"45-49 years"	"45-49"	22	207420	10.6
	"2019"	"2019"	"Indiana"	"18"	"Female"	"F"	"50-54 years"	"50-54"	14	206602	Unreliable
	"2019"	"2019"	"Indiana"	"18"	"Female"	"F"	"55-59 years"	"55-59"	19	229113	Unreliable
	"2019"	"2019"	"Indiana"	"18"	"Female"	"F"	"60-64 years "	"60-64"	16	220050	Unreliable
	"2019"	"2019"	"Indiana"	"18"	"Female"	"F"	"65-69 years"	"65-69"	11	188198	Unreliable
	"2019"	"2019"	"Indiana"	"18"	"Female"	"F"	"90-94 years"	"90-94"	0	Not Applicable	Not Applicable
	"2019"	"2019"	"Indiana"	"18"	"Female"	"F"	"95-99 years"	"95-99"	0	Not Applicable	Not Applicable
	"2019"	"2019"	"Indiana"	"18"	"Female"	"F"	"100+ years"	"100+"	0	Not Applicable	Not Applicable
	"2019"	"2019"	"Indiana"	"18"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2019"	"2019"	"Indiana"	"18"	"Male"	"M"	"< 1 year"	"1"	0	41177	Unreliable
	"2019"	"2019"	"Indiana"	"18"	"Male"	"M"	"1-4 years"	"1-4"	0	173480	Unreliable
	"2019"	"2019"	"Indiana"	"18"	"Male"	"M"	"5-9 years"	"5-9"	0	221228	Unreliable
	"2019"	"2019"	"Indiana"	"18"	"Male"	"M"	"10-14 years"	"10-14"	11	228329	Unreliable
	"2019"	"2019"	"Indiana"	"18"	"Male"	"M"	"15-19 years"	"15-19"	26	234783	11.1
	"2019"	"2019"	"Indiana"	"18"	"Male"	"M"	"20-24 years"	"20-24"	72	241840	29.8
	"2019"	"2019"	"Indiana"	"18"	"Male"	"M"	"25-29 years"	"25-29"	73	235643	31.0
	"2019"	"2019"	"Indiana"	"18"	"Male"	"M"	"30-34 years"	"30-34"	79	213793	37.0
	"2019"	"2019"	"Indiana"	"18"	"Male"	"M"	"35-39 years"	"35-39"	60	213220	28.1
	"2019"	"2019"	"Indiana"	"18"	"Male"	"M"	"40-44 years"	"40-44"	62	200311	31.0
	"2019"	"2019"	"Indiana"	"18"	"Male"	"M"	"45-49 years"	"45-49"	69	206469	33.4
	"2019"	"2019"	"Indiana"	"18"	"Male"	"M"	"50-54 years"	"50-54"	62	203538	30.5
	"2019"	"2019"	"Indiana"	"18"	"Male"	"M"	"55-59 years"	"55-59"	64	219553	29.2
	"2019"	"2019"	"Indiana"	"18"	"Male"	"M"	"60-64 years "	"60-64"	57	206366	27.6
	"2019"	"2019"	"Indiana"	"18"	"Male"	"M"	"65-69 years"	"65-69"	44	170212	25.9
	"2019"	"2019"	"Indiana"	"18"	"Male"	"M"	"70-74 years"	"70-74"	42	128874	32.6
	"2019"	"2019"	"Indiana"	"18"	"Male"	"M"	"75-79 years"	"75-79"	35	84733	41.3
	"2019"	"2019"	"Indiana"	"18"	"Male"	"M"	"80-84 years"	"80-84"	17	52036	Unreliable
	"2019"	"2019"	"Indiana"	"18"	"Male"	"M"	"85-89 years"	"85-89"	18	Not Applicable	Not Applicable
	"2019"	"2019"	"Indiana"	"18"	"Male"	"M"	"100+ years"	"100+"	0	Not Applicable	Not Applicable
	"2019"	"2019"	"Indiana"	"18"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2019"	"2019"	"Iowa"	"19"	"Female"	"F"	"< 1 year"	"1"	0	18327	Unreliable
	"2019"	"2019"	"Iowa"	"19"	"Female"	"F"	"1-4 years"	"1-4"	0	77238	Unreliable
	"2019"	"2019"	"Iowa"	"19"	"Female"	"F"	"5-9 years"	"5-9"	0	97835	Unreliable
	"2019"	"2019"	"Iowa"	"19"	"Female"	"F"	"25-29 years"	"25-29"	13	99272	Unreliable
	"2019"	"2019"	"Iowa"	"19"	"Female"	"F"	"35-39 years"	"35-39"	11	99254	Unreliable
	"2019"	"2019"	"Iowa"	"19"	"Female"	"F"	"55-59 years"	"55-59"	14	106704	Unreliable
	"2019"	"2019"	"Iowa"	"19"	"Female"	"F"	"75-79 years"	"75-79"	0	51836	Unreliable
	"2019"	"2019"	"Iowa"	"19"	"Female"	"F"	"80-84 years"	"80-84"	0	39408	Unreliable
	"2019"	"2019"	"Iowa"	"19"	"Female"	"F"	"85-89 years"	"85-89"	0	Not Applicable	Not Applicable
	"2019"	"2019"	"Iowa"	"19"	"Female"	"F"	"90-94 years"	"90-94"	0	Not Applicable	Not Applicable
	"2019"	"2019"	"Iowa"	"19"	"Female"	"F"	"95-99 years"	"95-99"	0	Not Applicable	Not Applicable
	"2019"	"2019"	"Iowa"	"19"	"Female"	"F"	"100+ years"	"100+"	0	Not Applicable	Not Applicable
	"2019"	"2019"	"Iowa"	"19"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2019"	"2019"	"Iowa"	"19"	"Male"	"M"	"< 1 year"	"1"	0	19213	Unreliable
	"2019"	"2019"	"Iowa"	"19"	"Male"	"M"	"1-4 years"	"1-4"	0	80858	Unreliable
	"2019"	"2019"	"Iowa"	"19"	"Male"	"M"	"5-9 years"	"5-9"	0	102321	Unreliable
	"2019"	"2019"	"Iowa"	"19"	"Male"	"M"	"15-19 years"	"15-19"	24	108821	22.1
	"2019"	"2019"	"Iowa"	"19"	"Male"	"M"	"20-24 years"	"20-24"	41	115535	35.5
	"2019"	"2019"	"Iowa"	"19"	"Male"	"M"	"25-29 years"	"25-29"	39	106783	36.5
	"2019"	"2019"	"Iowa"	"19"	"Male"	"M"	"30-34 years"	"30-34"	44	98161	44.8
	"2019"	"2019"	"Iowa"	"19"	"Male"	"M"	"35-39 years"	"35-39"	41	103019	39.8
	"2019"	"2019"	"Iowa"	"19"	"Male"	"M"	"40-44 years"	"40-44"	27	93178	29.0
	"2019"	"2019"	"Iowa"	"19"	"Male"	"M"	"45-49 years"	"45-49"	35	90013	38.9
	"2019"	"2019"	"Iowa"	"19"	"Male"	"M"	"50-54 years"	"50-54"	32	92596	34.6
	"2019"	"2019"	"Iowa"	"19"	"Male"	"M"	"55-59 years"	"55-59"	42	104130	40.3
	"2019"	"2019"	"Iowa"	"19"	"Male"	"M"	"60-64 years "	"60-64"	30	101085	29.7
	"2019"	"2019"	"Iowa"	"19"	"Male"	"M"	"65-69 years"	"65-69"	22	86486	25.4
	"2019"	"2019"	"Iowa"	"19"	"Male"	"M"	"70-74 years"	"70-74"	14	63773	Unreliable
	"2019"	"2019"	"Iowa"	"19"	"Male"	"M"	"75-79 years"	"75-79"	15	42981	Unreliable
	"2019"	"2019"	"Iowa"	"19"	"Male"	"M"	"80-84 years"	"80-84"	12	28608	Unreliable
	"2019"	"2019"	"Iowa"	"19"	"Male"	"M"	"100+ years"	"100+"	0	Not Applicable	Not Applicable
	"2019"	"2019"	"Iowa"	"19"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2019"	"2019"	"Kansas"	"20"	"Female"	"F"	"< 1 year"	"1"	0	17235	Unreliable
	"2019"	"2019"	"Kansas"	"20"	"Female"	"F"	"1-4 years"	"1-4"	0	73342	Unreliable
	"2019"	"2019"	"Kansas"	"20"	"Female"	"F"	"5-9 years"	"5-9"	0	96039	Unreliable
	"2019"	"2019"	"Kansas"	"20"	"Female"	"F"	"15-19 years"	"15-19"	11	96680	Unreliable
	"2019"	"2019"	"Kansas"	"20"	"Female"	"F"	"25-29 years"	"25-29"	10	93853	Unreliable
	"2019"	"2019"	"Kansas"	"20"	"Female"	"F"	"30-34 years"	"30-34"	10	91408	Unreliable
	"2019"	"2019"	"Kansas"	"20"	"Female"	"F"	"40-44 years"	"40-44"	11	83716	Unreliable
	"2019"	"2019"	"Kansas"	"20"	"Female"	"F"	"45-49 years"	"45-49"	10	81794	Unreliable
	"2019"	"2019"	"Kansas"	"20"	"Female"	"F"	"50-54 years"	"50-54"	11	82090	Unreliable
	"2019"	"2019"	"Kansas"	"20"	"Female"	"F"	"80-84 years"	"80-84"	0	32218	Unreliable
	"2019"	"2019"	"Kansas"	"20"	"Female"	"F"	"85-89 years"	"85-89"	0	Not Applicable	Not Applicable
	"2019"	"2019"	"Kansas"	"20"	"Female"	"F"	"90-94 years"	"90-94"	0	Not Applicable	Not Applicable
	"2019"	"2019"	"Kansas"	"20"	"Female"	"F"	"95-99 years"	"95-99"	0	Not Applicable	Not Applicable
	"2019"	"2019"	"Kansas"	"20"	"Female"	"F"	"100+ years"	"100+"	0	Not Applicable	Not Applicable
	"2019"	"2019"	"Kansas"	"20"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2019"	"2019"	"Kansas"	"20"	"Male"	"M"	"< 1 year"	"1"	0	18090	Unreliable
	"2019"	"2019"	"Kansas"	"20"	"Male"	"M"	"1-4 years"	"1-4"	0	76664	Unreliable
	"2019"	"2019"	"Kansas"	"20"	"Male"	"M"	"15-19 years"	"15-19"	27	103814	26.0
	"2019"	"2019"	"Kansas"	"20"	"Male"	"M"	"20-24 years"	"20-24"	41	110821	37.0
	"2019"	"2019"	"Kansas"	"20"	"Male"	"M"	"25-29 years"	"25-29"	50	102368	48.8
	"2019"	"2019"	"Kansas"	"20"	"Male"	"M"	"30-34 years"	"30-34"	34	95293	35.7
	"2019"	"2019"	"Kansas"	"20"	"Male"	"M"	"35-39 years"	"35-39"	50	96694	51.7
	"2019"	"2019"	"Kansas"	"20"	"Male"	"M"	"40-44 years"	"40-44"	37	85883	43.1
	"2019"	"2019"	"Kansas"	"20"	"Male"	"M"	"45-49 years"	"45-49"	24	82270	29.2
	"2019"	"2019"	"Kansas"	"20"	"Male"	"M"	"50-54 years"	"50-54"	23	81807	28.1
	"2019"	"2019"	"Kansas"	"20"	"Male"	"M"	"55-59 years"	"55-59"	34	92286	36.8
	"2019"	"2019"	"Kansas"	"20"	"Male"	"M"	"60-64 years "	"60-64"	17	89116	Unreliable
	"2019"	"2019"	"Kansas"	"20"	"Male"	"M"	"65-69 years"	"65-69"	24	74347	32.3
	"2019"	"2019"	"Kansas"	"20"	"Male"	"M"	"70-74 years"	"70-74"	17	55846	Unreliable
	"2019"	"2019"	"Kansas"	"20"	"Male"	"M"	"75-79 years"	"75-79"	12	36463	Unreliable
	"2019"	"2019"	"Kansas"	"20"	"Male"	"M"	"85-89 years"	"85-89"	14	Not Applicable	Not Applicable
	"2019"	"2019"	"Kansas"	"20"	"Male"	"M"	"95-99 years"	"95-99"	0	Not Applicable	Not Applicable
	"2019"	"2019"	"Kansas"	"20"	"Male"	"M"	"100+ years"	"100+"	0	Not Applicable	Not Applicable
	"2019"	"2019"	"Kansas"	"20"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2019"	"2019"	"Kentucky"	"21"	"Female"	"F"	"< 1 year"	"1"	0	25926	Unreliable
	"2019"	"2019"	"Kentucky"	"21"	"Female"	"F"	"1-4 years"	"1-4"	0	106770	Unreliable
	"2019"	"2019"	"Kentucky"	"21"	"Female"	"F"	"5-9 years"	"5-9"	0	134157	Unreliable
	"2019"	"2019"	"Kentucky"	"21"	"Female"	"F"	"15-19 years"	"15-19"	10	139306	Unreliable
	"2019"	"2019"	"Kentucky"	"21"	"Female"	"F"	"20-24 years"	"20-24"	10	143968	Unreliable
	"2019"	"2019"	"Kentucky"	"21"	"Female"	"F"	"25-29 years"	"25-29"	11	150646	Unreliable
	"2019"	"2019"	"Kentucky"	"21"	"Female"	"F"	"30-34 years"	"30-34"	13	137484	Unreliable
	"2019"	"2019"	"Kentucky"	"21"	"Female"	"F"	"35-39 years"	"35-39"	20	141124	14.2
	"2019"	"2019"	"Kentucky"	"21"	"Female"	"F"	"40-44 years"	"40-44"	16	135495	Unreliable
	"2019"	"2019"	"Kentucky"	"21"	"Female"	"F"	"45-49 years"	"45-49"	17	141140	Unreliable
	"2019"	"2019"	"Kentucky"	"21"	"Female"	"F"	"50-54 years"	"50-54"	24	143589	16.7
	"2019"	"2019"	"Kentucky"	"21"	"Female"	"F"	"55-59 years"	"55-59"	16	158363	Unreliable
	"2019"	"2019"	"Kentucky"	"21"	"Female"	"F"	"60-64 years "	"60-64"	10	152100	Unreliable
	"2019"	"2019"	"Kentucky"	"21"	"Female"	"F"	"85-89 years"	"85-89"	0	Not Applicable	Not Applicable
	"2019"	"2019"	"Kentucky"	"21"	"Female"	"F"	"90-94 years"	"90-94"	0	Not Applicable	Not Applicable
	"2019"	"2019"	"Kentucky"	"21"	"Female"	"F"	"95-99 years"	"95-99"	0	Not Applicable	Not Applicable
	"2019"	"2019"	"Kentucky"	"21"	"Female"	"F"	"100+ years"	"100+"	0	Not Applicable	Not Applicable
	"2019"	"2019"	"Kentucky"	"21"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2019"	"2019"	"Kentucky"	"21"	"Male"	"M"	"< 1 year"	"1"	0	27228	Unreliable
	"2019"	"2019"	"Kentucky"	"21"	"Male"	"M"	"1-4 years"	"1-4"	0	112686	Unreliable
	"2019"	"2019"	"Kentucky"	"21"	"Male"	"M"	"5-9 years"	"5-9"	0	142260	Unreliable
	"2019"	"2019"	"Kentucky"	"21"	"Male"	"M"	"15-19 years"	"15-19"	21	146601	14.3
	"2019"	"2019"	"Kentucky"	"21"	"Male"	"M"	"20-24 years"	"20-24"	45	153923	29.2
	"2019"	"2019"	"Kentucky"	"21"	"Male"	"M"	"25-29 years"	"25-29"	53	158824	33.4
	"2019"	"2019"	"Kentucky"	"21"	"Male"	"M"	"30-34 years"	"30-34"	48	140426	34.2
	"2019"	"2019"	"Kentucky"	"21"	"Male"	"M"	"35-39 years"	"35-39"	54	139424	38.7
	"2019"	"2019"	"Kentucky"	"21"	"Male"	"M"	"40-44 years"	"40-44"	58	134910	43.0
	"2019"	"2019"	"Kentucky"	"21"	"Male"	"M"	"45-49 years"	"45-49"	38	139548	27.2
	"2019"	"2019"	"Kentucky"	"21"	"Male"	"M"	"50-54 years"	"50-54"	40	139385	28.7
	"2019"	"2019"	"Kentucky"	"21"	"Male"	"M"	"55-59 years"	"55-59"	65	148640	43.7
	"2019"	"2019"	"Kentucky"	"21"	"Male"	"M"	"60-64 years "	"60-64"	53	139186	38.1
	"2019"	"2019"	"Kentucky"	"21"	"Male"	"M"	"65-69 years"	"65-69"	47	117245	40.1
	"2019"	"2019"	"Kentucky"	"21"	"Male"	"M"	"70-74 years"	"70-74"	30	92410	32.5
	"2019"	"2019"	"Kentucky"	"21"	"Male"	"M"	"75-79 years"	"75-79"	16	59566	Unreliable
	"2019"	"2019"	"Kentucky"	"21"	"Male"	"M"	"80-84 years"	"80-84"	14	36030	Unreliable
	"2019"	"2019"	"Kentucky"	"21"	"Male"	"M"	"100+ years"	"100+"	0	Not Applicable	Not Applicable
	"2019"	"2019"	"Kentucky"	"21"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2019"	"2019"	"Louisiana"	"22"	"Female"	"F"	"< 1 year"	"1"	0	28379	Unreliable
	"2019"	"2019"	"Louisiana"	"22"	"Female"	"F"	"1-4 years"	"1-4"	0	119713	Unreliable
	"2019"	"2019"	"Louisiana"	"22"	"Female"	"F"	"5-9 years"	"5-9"	0	147652	Unreliable
	"2019"	"2019"	"Louisiana"	"22"	"Female"	"F"	"35-39 years"	"35-39"	13	160147	Unreliable
	"2019"	"2019"	"Louisiana"	"22"	"Female"	"F"	"40-44 years"	"40-44"	17	139489	Unreliable
	"2019"	"2019"	"Louisiana"	"22"	"Female"	"F"	"45-49 years"	"45-49"	20	137743	14.5
	"2019"	"2019"	"Louisiana"	"22"	"Female"	"F"	"50-54 years"	"50-54"	12	143824	Unreliable
	"2019"	"2019"	"Louisiana"	"22"	"Female"	"F"	"55-59 years"	"55-59"	17	160583	Unreliable
	"2019"	"2019"	"Louisiana"	"22"	"Female"	"F"	"60-64 years "	"60-64"	14	155490	Unreliable
	"2019"	"2019"	"Louisiana"	"22"	"Female"	"F"	"90-94 years"	"90-94"	0	Not Applicable	Not Applicable
	"2019"	"2019"	"Louisiana"	"22"	"Female"	"F"	"95-99 years"	"95-99"	0	Not Applicable	Not Applicable
	"2019"	"2019"	"Louisiana"	"22"	"Female"	"F"	"100+ years"	"100+"	0	Not Applicable	Not Applicable
	"2019"	"2019"	"Louisiana"	"22"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2019"	"2019"	"Louisiana"	"22"	"Male"	"M"	"< 1 year"	"1"	0	29631	Unreliable
	"2019"	"2019"	"Louisiana"	"22"	"Male"	"M"	"1-4 years"	"1-4"	0	123746	Unreliable
	"2019"	"2019"	"Louisiana"	"22"	"Male"	"M"	"5-9 years"	"5-9"	0	153565	Unreliable
	"2019"	"2019"	"Louisiana"	"22"	"Male"	"M"	"15-19 years"	"15-19"	27	149855	18.0
	"2019"	"2019"	"Louisiana"	"22"	"Male"	"M"	"20-24 years"	"20-24"	58	153923	37.7
	"2019"	"2019"	"Louisiana"	"22"	"Male"	"M"	"25-29 years"	"25-29"	52	168291	30.9
	"2019"	"2019"	"Louisiana"	"22"	"Male"	"M"	"30-34 years"	"30-34"	40	160613	24.9
	"2019"	"2019"	"Louisiana"	"22"	"Male"	"M"	"35-39 years"	"35-39"	56	154978	36.1
	"2019"	"2019"	"Louisiana"	"22"	"Male"	"M"	"40-44 years"	"40-44"	44	135240	32.5
	"2019"	"2019"	"Louisiana"	"22"	"Male"	"M"	"45-49 years"	"45-49"	55	131754	41.7
	"2019"	"2019"	"Louisiana"	"22"	"Male"	"M"	"50-54 years"	"50-54"	45	135027	33.3
	"2019"	"2019"	"Louisiana"	"22"	"Male"	"M"	"55-59 years"	"55-59"	56	147763	37.9
	"2019"	"2019"	"Louisiana"	"22"	"Male"	"M"	"60-64 years "	"60-64"	37	140834	26.3
	"2019"	"2019"	"Louisiana"	"22"	"Male"	"M"	"65-69 years"	"65-69"	33	116004	28.4
	"2019"	"2019"	"Louisiana"	"22"	"Male"	"M"	"70-74 years"	"70-74"	22	88726	24.8
	"2019"	"2019"	"Louisiana"	"22"	"Male"	"M"	"75-79 years"	"75-79"	18	57298	Unreliable
	"2019"	"2019"	"Louisiana"	"22"	"Male"	"M"	"80-84 years"	"80-84"	13	34908	Unreliable
	"2019"	"2019"	"Louisiana"	"22"	"Male"	"M"	"95-99 years"	"95-99"	0	Not Applicable	Not Applicable
	"2019"	"2019"	"Louisiana"	"22"	"Male"	"M"	"100+ years"	"100+"	0	Not Applicable	Not Applicable
	"2019"	"2019"	"Louisiana"	"22"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2019"	"2019"	"Maine"	"23"	"Female"	"F"	"< 1 year"	"1"	0	5862	Unreliable
	"2019"	"2019"	"Maine"	"23"	"Female"	"F"	"1-4 years"	"1-4"	0	25072	Unreliable
	"2019"	"2019"	"Maine"	"23"	"Female"	"F"	"5-9 years"	"5-9"	0	32925	Unreliable
	"2019"	"2019"	"Maine"	"23"	"Female"	"F"	"80-84 years"	"80-84"	0	18489	Unreliable
	"2019"	"2019"	"Maine"	"23"	"Female"	"F"	"85-89 years"	"85-89"	0	Not Applicable	Not Applicable
	"2019"	"2019"	"Maine"	"23"	"Female"	"F"	"90-94 years"	"90-94"	0	Not Applicable	Not Applicable
	"2019"	"2019"	"Maine"	"23"	"Female"	"F"	"95-99 years"	"95-99"	0	Not Applicable	Not Applicable
	"2019"	"2019"	"Maine"	"23"	"Female"	"F"	"100+ years"	"100+"	0	Not Applicable	Not Applicable
	"2019"	"2019"	"Maine"	"23"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2019"	"2019"	"Maine"	"23"	"Male"	"M"	"< 1 year"	"1"	0	6173	Unreliable
	"2019"	"2019"	"Maine"	"23"	"Male"	"M"	"1-4 years"	"1-4"	0	26430	Unreliable
	"2019"	"2019"	"Maine"	"23"	"Male"	"M"	"5-9 years"	"5-9"	0	34499	Unreliable
	"2019"	"2019"	"Maine"	"23"	"Male"	"M"	"10-14 years"	"10-14"	0	37116	Unreliable
	"2019"	"2019"	"Maine"	"23"	"Male"	"M"	"20-24 years"	"20-24"	15	38159	Unreliable
	"2019"	"2019"	"Maine"	"23"	"Male"	"M"	"25-29 years"	"25-29"	20	41169	48.6
	"2019"	"2019"	"Maine"	"23"	"Male"	"M"	"30-34 years"	"30-34"	14	40893	Unreliable
	"2019"	"2019"	"Maine"	"23"	"Male"	"M"	"35-39 years"	"35-39"	14	39161	Unreliable
	"2019"	"2019"	"Maine"	"23"	"Male"	"M"	"40-44 years"	"40-44"	19	36825	Unreliable
	"2019"	"2019"	"Maine"	"23"	"Male"	"M"	"45-49 years"	"45-49"	19	40928	Unreliable
	"2019"	"2019"	"Maine"	"23"	"Male"	"M"	"50-54 years"	"50-54"	23	44511	51.7
	"2019"	"2019"	"Maine"	"23"	"Male"	"M"	"55-59 years"	"55-59"	16	51464	Unreliable
	"2019"	"2019"	"Maine"	"23"	"Male"	"M"	"60-64 years "	"60-64"	17	50737	Unreliable
	"2019"	"2019"	"Maine"	"23"	"Male"	"M"	"65-69 years"	"65-69"	20	44715	44.7
	"2019"	"2019"	"Maine"	"23"	"Male"	"M"	"70-74 years"	"70-74"	14	36250	Unreliable
	"2019"	"2019"	"Maine"	"23"	"Male"	"M"	"75-79 years"	"75-79"	13	23140	Unreliable
	"2019"	"2019"	"Maine"	"23"	"Male"	"M"	"95-99 years"	"95-99"	0	Not Applicable	Not Applicable
	"2019"	"2019"	"Maine"	"23"	"Male"	"M"	"100+ years"	"100+"	0	Not Applicable	Not Applicable
